state,last_update,lat,long,confirmed,deaths,new_deaths,recovered,active,fips,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,date,month_abbr,day,state_abbr
Wyoming,2020-06-16T04:33:22Z,42.756,-107.3025,1079,18,0,834,227,56,186.4333859,32606,93,1.668211307,5633.778481,8.619091752,6/16/2020,Jun,16,WY
Alabama,2020-06-17T04:33:33Z,32.3182,-86.9023,26912,785,11,13508,12619,1,548.8677258,305424,2315,2.916914388,6229.093946,8.602110583,6/17/2020,Jun,17,AL
Alaska,2020-06-17T04:33:33Z,61.3707,-152.4044,675,12,0,429,234,2,92.27046867,76215,NA,1.777777778,10418.36114,NA,6/17/2020,Jun,17,AK
Arizona,2020-06-17T04:33:33Z,33.7298,-111.4312,39185,1228,25,6598,31359,4,538.3503714,354334,3808,3.133852239,4868.083208,9.718004338,6/17/2020,Jun,17,AZ
Arkansas,2020-06-17T04:33:33Z,34.9697,-92.3731,13191,188,6,8352,4651,5,437.1059221,205566,1026,1.425214161,6811.77439,7.778030475,6/17/2020,Jun,17,AR
California,2020-06-17T04:33:33Z,36.1162,-119.6816,158961,5200,86,NA,153761,6,402.3084199,2937755,NA,3.271242632,7435.053705,NA,6/17/2020,Jun,17,CA
Colorado,2020-06-17T04:33:33Z,39.0598,-105.3111,29427,1617,12,4196,23614,8,510.9975522,253156,5269,5.494953614,4396.03413,17.90532504,6/17/2020,Jun,17,CO
Connecticut,2020-06-17T04:33:33Z,41.5978,-72.7554,45349,4210,6,7611,33528,9,1271.959312,361420,9912,9.283556418,10137.19232,21.85715231,6/17/2020,Jun,17,CT
Delaware,2020-06-17T04:33:33Z,39.3185,-75.5071,10403,424,1,6256,3723,10,1068.328671,86074,NA,4.075747381,8839.308087,NA,6/17/2020,Jun,17,DE
District of Columbia,2020-06-17T04:33:33Z,38.8974,-77.0268,9818,520,5,1155,8143,11,1391.146144,67126,NA,5.296394378,9511.313512,NA,6/17/2020,Jun,17,DC
Florida,2020-06-17T04:33:33Z,27.7663,-81.6868,80109,2993,55,NA,77116,12,372.9862229,1460309,12489,3.736159483,6799.175351,15.59000861,6/17/2020,Jun,17,FL
Georgia,2020-06-17T04:33:33Z,33.0406,-83.6431,59078,2529,35,NA,56549,13,556.4250384,634978,9454,4.28078134,5980.52842,16.00257287,6/17/2020,Jun,17,GA
Hawaii,2020-06-17T04:33:33Z,21.0943,-157.4983,736,17,0,630,89,15,51.98210008,62028,91,2.309782609,4380.904489,12.36413043,6/17/2020,Jun,17,HI
Idaho,2020-06-17T04:33:33Z,44.2405,-114.4788,3462,88,1,2877,497,16,193.7254661,65647,270,2.541883304,3673.4534,7.798960139,6/17/2020,Jun,17,ID
Illinois,2020-06-17T04:33:33Z,40.3495,-88.9861,133639,6398,72,NA,127241,17,1054.615592,1229202,NA,4.7875246,9700.279068,NA,6/17/2020,Jun,17,IL
Indiana,2020-06-17T04:33:33Z,39.8494,-86.2583,40786,2447,14,29093,9246,18,605.8329356,363745,6481,5.999607709,5403.047643,15.89025646,6/17/2020,Jun,17,IN
Iowa,2020-06-17T04:33:33Z,42.0115,-93.2105,24179,665,7,15025,8489,19,766.3538368,230638,NA,2.750320526,7310.075529,NA,6/17/2020,Jun,17,IA
Kansas,2020-06-17T04:33:33Z,38.5266,-96.7265,11411,246,0,676,10489,20,391.6845215,136962,988,2.155814565,4701.244013,8.658312155,6/17/2020,Jun,17,KS
Kentucky,2020-06-17T04:33:33Z,37.6681,-84.6701,12647,505,0,3431,8711,21,283.078014,296033,2436,3.993041828,6626.111625,19.26148494,6/17/2020,Jun,17,KY
Louisiana,2020-06-17T04:33:33Z,31.1695,-91.8678,47706,3042,24,37017,7647,22,1026.201634,532717,NA,6.376556408,11459.25158,NA,6/17/2020,Jun,17,LA
Maine,2020-06-17T04:33:33Z,44.6939,-69.3819,2819,101,0,2233,485,23,209.7139439,72335,321,3.582830791,5381.219629,11.38701667,6/17/2020,Jun,17,ME
Maryland,2020-06-17T04:33:33Z,39.0639,-76.8021,62409,2982,35,4579,54848,24,1032.290826,429225,10262,4.778156997,7099.697635,16.44314121,6/17/2020,Jun,17,MD
Massachusetts,2020-06-17T04:33:33Z,42.2302,-71.5301,105885,7664,17,NA,98221,25,1536.234369,723647,10867,7.238041271,10499.04512,10.2630212,6/17/2020,Jun,17,MA
Michigan,2020-06-17T04:33:33Z,43.3266,-84.5361,66269,6034,16,44964,15271,26,663.5621197,835534,NA,9.105313193,8366.335875,NA,6/17/2020,Jun,17,MI
Minnesota,2020-06-17T04:33:33Z,45.6945,-93.9002,30882,1344,9,27006,2532,27,547.5889207,429145,3658,4.352049738,7609.450404,11.84508775,6/17/2020,Jun,17,MN
Mississippi,2020-06-17T04:33:33Z,32.7416,-89.6787,20152,915,20,15323,3914,28,677.1166363,240803,2728,4.540492259,8091.093557,13.5371179,6/17/2020,Jun,17,MS
Missouri,2020-06-17T04:33:33Z,38.4561,-92.2884,16857,891,4,NA,15966,29,274.6590265,284791,NA,5.285638014,4640.233661,NA,6/17/2020,Jun,17,MO
Montana,2020-06-17T04:33:33Z,46.9219,-110.4544,614,19,0,535,60,30,57.44878731,63577,79,3.094462541,5948.569301,12.86644951,6/17/2020,Jun,17,MT
Nebraska,2020-06-17T04:33:33Z,41.1254,-98.2681,17038,231,11,10351,6456,31,880.7862664,139513,1088,1.355792933,7212.180677,6.385726024,6/17/2020,Jun,17,NE
Nevada,2020-06-17T04:33:33Z,38.3135,-117.0554,11683,467,2,640,10576,32,379.2989706,222474,NA,3.997260977,7222.815987,NA,6/17/2020,Jun,17,NV
New Hampshire,2020-06-17T04:33:33Z,43.4525,-71.5639,5364,326,6,4041,997,33,394.495595,98873,519,6.077554064,7271.618748,9.675615213,6/17/2020,Jun,17,NH
New Jersey,2020-06-17T04:33:33Z,40.2989,-74.521,167426,12792,84,28872,125762,34,1884.963055,1131782,18879,7.640390381,12742.1503,11.27602642,6/17/2020,Jun,17,NJ
New Mexico,2020-06-17T04:33:33Z,34.8405,-106.2485,9933,447,7,4160,5326,35,473.7153101,267921,1686,4.500151012,12777.43679,16.97372395,6/17/2020,Jun,17,NM
New York,2020-06-17T04:33:33Z,42.1657,-74.9481,384575,30909,53,68938,284728,36,1976.887419,3051778,89995,8.037183904,15687.50318,23.40115712,6/17/2020,Jun,17,NY
North Carolina,2020-06-17T04:33:33Z,35.6301,-79.8064,45907,1169,29,29219,15519,37,437.7062579,651421,NA,2.546452611,6211.058188,NA,6/17/2020,Jun,17,NC
North Dakota,2020-06-17T04:33:33Z,47.5289,-99.784,3124,74,0,2720,330,38,409.9403986,88651,200,2.368758003,11633.04298,6.402048656,6/17/2020,Jun,17,ND
Ohio,2020-06-17T04:33:33Z,40.3888,-82.7649,42010,2599,24,NA,39411,39,359.3946497,568133,7007,6.186622233,4860.36564,16.67936206,6/17/2020,Jun,17,OH
Oklahoma,2020-06-17T04:33:33Z,35.5653,-96.9289,8645,363,4,6765,1517,40,218.4751923,261805,1130,4.198958936,6616.298174,13.07113939,6/17/2020,Jun,17,OK
Oregon,2020-06-17T04:33:33Z,44.572,-122.0709,6098,182,2,2431,3485,41,144.5799015,179538,912,2.98458511,4256.737677,14.95572319,6/17/2020,Jun,17,OR
Pennsylvania,2020-06-17T04:33:33Z,40.5908,-77.2098,83978,6276,33,59612,18090,42,655.9761924,603092,NA,7.473385887,4710.924217,NA,6/17/2020,Jun,17,PA
Rhode Island,2020-06-17T04:33:33Z,41.6809,-71.5118,16164,865,14,1479,13820,44,1525.825474,203618,1889,5.351398169,19220.83218,11.68646375,6/17/2020,Jun,17,RI
South Carolina,2020-06-17T04:33:33Z,33.8569,-80.945,19990,607,5,9734,9649,45,388.2522898,267679,2055,3.036518259,5198.948708,10.28014007,6/17/2020,Jun,17,SC
South Dakota,2020-06-17T04:33:33Z,44.2998,-99.4388,5966,77,2,5069,820,46,674.3841412,67202,562,1.290647,7596.373292,9.420046933,6/17/2020,Jun,17,SD
Tennessee,2020-06-17T04:33:33Z,35.7478,-86.6923,31751,493,11,20710,10548,47,464.9317765,638990,2146,1.552707001,9356.768476,6.758842241,6/17/2020,Jun,17,TN
Texas,2020-06-17T04:33:33Z,31.0545,-97.5635,93569,2049,48,60681,30839,48,322.6975583,1348442,NA,2.189827828,4650.460526,NA,6/17/2020,Jun,17,TX
Utah,2020-06-17T04:33:33Z,40.15,-111.8624,14937,145,2,8470,6322,49,465.9137768,275700,1073,0.970743791,8599.613594,7.18350405,6/17/2020,Jun,17,UT
Vermont,2020-06-17T04:33:33Z,44.0459,-72.7107,1131,55,0,914,162,50,181.2531952,52890,NA,4.862953139,8476.110957,NA,6/17/2020,Jun,17,VT
Virginia,2020-06-17T04:33:33Z,37.7693,-78.17,55331,1570,18,7341,46420,51,648.2441197,485438,8245,2.83746905,5687.269866,14.90123077,6/17/2020,Jun,17,VA
Washington,2020-06-17T04:33:33Z,47.4009,-121.4905,26531,1231,11,NA,25300,53,348.4093604,471265,3894,4.639855264,6188.7278,14.6771701,6/17/2020,Jun,17,WA
West Virginia,2020-06-17T04:33:33Z,38.4912,-80.9545,2341,88,0,1636,617,54,130.6254453,137071,NA,3.759077317,7648.42393,NA,6/17/2020,Jun,17,WV
Wisconsin,2020-06-17T04:33:33Z,44.2685,-89.6165,23198,703,9,17122,5373,55,398.424439,437528,3096,3.030433658,7514.52056,13.3459781,6/17/2020,Jun,17,WI
Wyoming,2020-06-17T04:33:33Z,42.756,-107.3025,1089,18,0,852,219,56,188.1612208,34413,96,1.652892562,5945.998248,8.815426997,6/17/2020,Jun,17,WY
Alabama,2020-06-18T04:33:30Z,32.3182,-86.9023,27312,790,5,15974,10548,1,557.0256884,310723,2352,2.892501465,6337.166556,8.611599297,6/18/2020,Jun,18,AL
Alaska,2020-06-18T04:33:30Z,61.3707,-152.4044,695,12,0,438,245,2,95.00440848,77709,NA,1.726618705,10622.58644,NA,6/18/2020,Jun,18,AK
Arizona,2020-06-18T04:33:30Z,33.7298,-111.4312,40937,1249,21,6715,32973,4,562.4205475,366193,3861,3.051029631,5031.010273,9.431565576,6/18/2020,Jun,18,AZ
Arkansas,2020-06-18T04:33:30Z,34.9697,-92.3731,13606,197,9,8996,4413,5,450.8576435,220699,1052,1.447890636,7313.231741,7.731882993,6/18/2020,Jun,18,AR
California,2020-06-18T04:33:30Z,36.1162,-119.6816,162798,5271,71,NA,157527,6,412.0193389,2997988,NA,3.237754764,7587.49514,NA,6/18/2020,Jun,18,CA
Colorado,2020-06-18T04:33:30Z,39.0598,-105.3111,29656,1631,14,4231,23794,8,514.9741193,256667,5272,5.49973024,4457.00237,17.77717831,6/18/2020,Jun,18,CO
Connecticut,2020-06-18T04:33:30Z,41.5978,-72.7554,45429,4219,9,7611,33599,9,1274.203171,367858,9912,9.287019305,10317.76684,21.81866209,6/18/2020,Jun,18,CT
Delaware,2020-06-18T04:33:30Z,39.3185,-75.5071,10444,426,2,6305,3713,10,1072.539137,86587,NA,4.078896974,8891.990256,NA,6/18/2020,Jun,18,DE
District of Columbia,2020-06-18T04:33:30Z,38.8974,-77.0268,9847,523,3,1155,8169,11,1395.255254,70086,NA,5.311262313,9930.72608,NA,6/18/2020,Jun,18,DC
Florida,2020-06-18T04:33:30Z,27.7663,-81.6868,82719,3018,25,NA,79701,12,385.1383412,1485759,12673,3.648496718,6917.670144,15.32054304,6/18/2020,Jun,18,FL
Georgia,2020-06-18T04:33:30Z,33.0406,-83.6431,60030,2575,46,NA,57455,13,565.3914326,650467,9543,4.289521906,6126.411277,15.89705147,6/18/2020,Jun,18,GA
Hawaii,2020-06-18T04:33:30Z,21.0943,-157.4983,744,17,0,637,90,15,52.5471229,63243,92,2.284946237,4466.71733,12.3655914,6/18/2020,Jun,18,HI
Idaho,2020-06-18T04:33:30Z,44.2405,-114.4788,3632,88,0,2921,623,16,203.2382706,66784,275,2.422907489,3737.077275,7.571585903,6/18/2020,Jun,18,ID
Illinois,2020-06-18T04:33:30Z,40.3495,-88.9861,134185,6485,87,NA,127700,17,1058.924365,1259189,NA,4.832879979,9936.922247,NA,6/18/2020,Jun,18,IL
Indiana,2020-06-18T04:33:30Z,39.8494,-86.2583,41013,2475,28,29671,8867,18,609.2047808,371182,6526,6.034671933,5513.51642,15.91202789,6/18/2020,Jun,18,IN
Iowa,2020-06-18T04:33:30Z,42.0115,-93.2105,24460,675,10,15289,8496,19,775.2601369,235131,NA,2.759607522,7452.481244,NA,6/18/2020,Jun,18,IA
Kansas,2020-06-18T04:33:30Z,38.5266,-96.7265,11644,247,1,696,10701,20,399.6822862,142124,1011,2.12126417,4878.430543,8.682583305,6/18/2020,Jun,18,KS
Kentucky,2020-06-18T04:33:30Z,37.6681,-84.6701,12995,518,13,3444,9033,21,290.8673039,299869,2455,3.986148519,6711.972877,18.89188149,6/18/2020,Jun,18,KY
Louisiana,2020-06-18T04:33:30Z,31.1695,-91.8678,48634,3062,20,37017,8555,22,1046.163801,545221,NA,6.296006909,11728.22457,NA,6/18/2020,Jun,18,LA
Maine,2020-06-18T04:33:30Z,44.6939,-69.3819,2836,102,1,2275,459,23,210.9786254,74018,323,3.596614951,5506.423094,11.38928068,6/18/2020,Jun,18,ME
Maryland,2020-06-18T04:33:30Z,39.0639,-76.8021,62969,2996,14,4596,55377,24,1041.553638,441343,10309,4.757896743,7300.138281,16.3715479,6/18/2020,Jun,18,MD
Massachusetts,2020-06-18T04:33:30Z,42.2302,-71.5301,106151,7733,69,NA,98418,25,1540.093635,732046,10925,7.284905465,10620.90216,10.29194261,6/18/2020,Jun,18,MA
Michigan,2020-06-18T04:33:30Z,43.3266,-84.5361,66497,6036,2,44964,15497,26,665.8451202,849885,NA,9.077101223,8510.034739,NA,6/18/2020,Jun,18,MI
Minnesota,2020-06-18T04:33:30Z,45.6945,-93.9002,31296,1357,13,27404,2535,27,554.9298252,448587,3689,4.336017382,7954.18921,11.78744888,6/18/2020,Jun,18,MN
Mississippi,2020-06-18T04:33:30Z,32.7416,-89.6787,20641,938,23,15323,4380,28,693.5472653,244389,2767,4.544353471,8211.584837,13.40535827,6/18/2020,Jun,18,MS
Missouri,2020-06-18T04:33:30Z,38.4561,-92.2884,17069,909,18,NA,16160,29,278.1132422,285002,NA,5.325443787,4643.671584,NA,6/18/2020,Jun,18,MO
Montana,2020-06-18T04:33:30Z,46.9219,-110.4544,630,20,1,538,72,30,58.94582411,65515,78,3.174603175,6129.897883,12.38095238,6/18/2020,Jun,18,MT
Nebraska,2020-06-18T04:33:30Z,41.1254,-98.2681,17231,234,3,10529,6468,31,890.7634791,142387,1116,1.358017527,7360.753264,6.476698973,6/18/2020,Jun,18,NE
Nevada,2020-06-18T04:33:30Z,38.3135,-117.0554,11854,473,6,640,10741,32,384.8506374,227610,NA,3.990214274,7389.560788,NA,6/18/2020,Jun,18,NV
New Hampshire,2020-06-18T04:33:30Z,43.4525,-71.5639,5436,330,4,4067,1039,33,399.7908379,100086,521,6.070640177,7360.828882,9.584253127,6/18/2020,Jun,18,NH
New Jersey,2020-06-18T04:33:30Z,40.2989,-74.521,167703,12835,43,28966,125902,34,1888.081656,1147841,19010,7.65341109,12922.95031,11.33551576,6/18/2020,Jun,18,NJ
New Mexico,2020-06-18T04:33:30Z,34.8405,-106.2485,10065,452,5,4217,5396,35,480.0105302,271553,1698,4.490809737,12950.65072,16.87034277,6/18/2020,Jun,18,NM
New York,2020-06-18T04:33:30Z,42.1657,-74.9481,385142,30939,30,69085,285118,36,1979.802053,3111119,89995,8.033141023,15992.54245,23.36670631,6/18/2020,Jun,18,NY
North Carolina,2020-06-18T04:33:30Z,35.6301,-79.8064,46934,1181,12,29219,16534,37,447.4983229,667422,NA,2.516299484,6363.621802,NA,6/18/2020,Jun,18,NC
North Dakota,2020-06-18T04:33:30Z,47.5289,-99.784,3166,74,0,2756,336,38,415.4517611,89674,201,2.337334176,11767.28403,6.348704991,6/18/2020,Jun,18,ND
Ohio,2020-06-18T04:33:30Z,40.3888,-82.7649,42422,2611,12,NA,39811,39,362.9193009,584563,7051,6.154825326,5000.923938,16.62109283,6/18/2020,Jun,18,OH
Oklahoma,2020-06-18T04:33:30Z,35.5653,-96.9289,8904,364,1,6898,1642,40,225.0206029,265432,1146,4.088050314,6707.959194,12.87061995,6/18/2020,Jun,18,OK
Oregon,2020-06-18T04:33:30Z,44.572,-122.0709,6218,183,1,2457,3578,41,147.4250291,184350,929,2.943068511,4370.827294,14.94049534,6/18/2020,Jun,18,OR
Pennsylvania,2020-06-18T04:33:30Z,40.5908,-77.2098,84289,6319,43,59863,18107,42,658.4055025,612831,NA,7.496826395,4786.998333,NA,6/18/2020,Jun,18,PA
Rhode Island,2020-06-18T04:33:30Z,41.6809,-71.5118,16213,876,11,1489,13848,44,1530.450904,206470,1898,5.403071609,19490.05108,11.70665515,6/18/2020,Jun,18,RI
South Carolina,2020-06-18T04:33:30Z,33.8569,-80.945,20556,617,10,9734,10205,45,399.2453261,272754,2055,3.001556723,5297.517011,9.997081144,6/18/2020,Jun,18,SC
South Dakota,2020-06-18T04:33:30Z,44.2998,-99.4388,6050,78,1,5143,829,46,683.8793253,68988,570,1.289256198,7798.25899,9.421487603,6/18/2020,Jun,18,SD
Tennessee,2020-06-18T04:33:30Z,35.7478,-86.6923,32114,498,5,21282,10334,47,470.2472071,644573,2180,1.55072554,9438.520676,6.788316622,6/18/2020,Jun,18,TN
Texas,2020-06-18T04:33:30Z,31.0545,-97.5635,97699,2089,40,62368,33242,48,336.9409607,1369638,NA,2.138199982,4723.560564,NA,6/18/2020,Jun,18,TX
Utah,2020-06-18T04:33:30Z,40.15,-111.8624,15344,149,4,8552,6643,49,478.6088901,278692,1102,0.971063608,8692.939833,7.181960375,6/18/2020,Jun,18,UT
Vermont,2020-06-18T04:33:30Z,44.0459,-72.7107,1130,55,0,915,160,50,181.0929359,53663,NA,4.867256637,8599.991346,NA,6/18/2020,Jun,18,VT
Virginia,2020-06-18T04:33:30Z,37.7693,-78.17,55775,1583,13,7429,46763,51,653.4459123,494341,8367,2.838189153,5791.575181,15.00134469,6/18/2020,Jun,18,VA
Washington,2020-06-18T04:33:30Z,47.4009,-121.4905,26784,1226,-5,NA,25558,53,351.7317972,480026,3915,4.577359618,6303.778661,14.61693548,6/18/2020,Jun,18,WA
West Virginia,2020-06-18T04:33:30Z,38.4912,-80.9545,2376,88,0,1654,634,54,132.5784101,141370,NA,3.703703704,7888.303805,NA,6/18/2020,Jun,18,WV
Wisconsin,2020-06-18T04:33:30Z,44.2685,-89.6165,23456,713,10,17613,5130,55,402.8555755,447190,3128,3.03973397,7680.464905,13.33560709,6/18/2020,Jun,18,WI
Wyoming,2020-06-18T04:33:30Z,42.756,-107.3025,1114,18,0,862,234,56,192.4808081,35069,97,1.615798923,6059.344218,8.707360862,6/18/2020,Jun,18,WY
Alabama,2020-06-19T04:33:29Z,32.3182,-86.9023,28206,810,20,15974,11422,1,575.2587349,322534,2373,2.871729419,6578.050798,8.413103595,6/19/2020,Jun,19,AL
Alaska,2020-06-19T04:33:29Z,61.3707,-152.4044,707,12,0,449,246,2,96.64477237,81185,NA,1.697312588,11097.74518,NA,6/19/2020,Jun,19,AK
Arizona,2020-06-19T04:33:29Z,33.7298,-111.4312,43445,1283,34,6863,35299,4,596.8771694,379732,3956,2.953159167,5217.018329,9.105765911,6/19/2020,Jun,19,AZ
Arkansas,2020-06-19T04:33:29Z,34.9697,-92.3731,13928,208,11,9376,4344,5,461.5276539,228434,1074,1.493394601,7569.543947,7.711085583,6/19/2020,Jun,19,AR
California,2020-06-19T04:33:29Z,36.1162,-119.6816,167086,5355,84,NA,161731,6,422.8716769,3074530,NA,3.20493638,7781.212411,NA,6/19/2020,Jun,19,CA
Colorado,2020-06-19T04:33:29Z,39.0598,-105.3111,29886,1638,7,4253,23995,8,518.9680513,262216,5294,5.480827143,4553.360321,17.71397979,6/19/2020,Jun,19,CO
Connecticut,2020-06-19T04:33:29Z,41.5978,-72.7554,45440,4226,7,7842,33372,9,1274.511701,372585,10099,9.300176056,10450.35084,22.22491197,6/19/2020,Jun,19,CT
Delaware,2020-06-19T04:33:29Z,39.3185,-75.5071,10499,431,5,6350,3718,10,1078.187323,88684,NA,4.105152872,9107.340177,NA,6/19/2020,Jun,19,DE
District of Columbia,2020-06-19T04:33:29Z,38.8974,-77.0268,9903,527,4,1155,8221,11,1403.190086,72199,NA,5.321619711,10230.12431,NA,6/19/2020,Jun,19,DC
Florida,2020-06-19T04:33:29Z,27.7663,-81.6868,85926,3061,43,NA,82865,12,400.0700819,1511312,12862,3.562367619,7036.644503,14.96869399,6/19/2020,Jun,19,FL
Georgia,2020-06-19T04:33:29Z,33.0406,-83.6431,60912,2605,30,NA,58307,13,573.6985331,663204,9663,4.276661413,6246.374473,15.86386919,6/19/2020,Jun,19,GA
Hawaii,2020-06-19T04:33:29Z,21.0943,-157.4983,762,17,0,639,106,15,53.81842426,64374,95,2.230971129,4546.597433,12.4671916,6/19/2020,Jun,19,HI
Idaho,2020-06-19T04:33:29Z,44.2405,-114.4788,3743,89,1,3013,641,16,209.4495723,68012,275,2.377771841,3805.793298,7.347047823,6/19/2020,Jun,19,ID
Illinois,2020-06-19T04:33:29Z,40.3495,-88.9861,134778,6537,52,NA,128241,17,1063.604039,1284693,NA,4.850198104,10138.18772,NA,6/19/2020,Jun,19,IL
Indiana,2020-06-19T04:33:29Z,39.8494,-86.2583,41438,2491,16,30175,8772,18,615.5177067,384722,6589,6.011390511,5714.638814,15.90086394,6/19/2020,Jun,19,IN
Iowa,2020-06-19T04:33:29Z,42.0115,-93.2105,24861,680,5,15604,8577,19,787.969839,240931,NA,2.735207755,7636.312348,NA,6/19/2020,Jun,19,IA
Kansas,2020-06-19T04:33:29Z,38.5266,-96.7265,11753,251,4,696,10806,20,403.4237298,142124,1011,2.135624947,4878.430543,8.602059049,6/19/2020,Jun,19,KS
Kentucky,2020-06-19T04:33:29Z,37.6681,-84.6701,13197,520,2,3506,9171,21,295.3886733,306380,2482,3.94028946,6857.7087,18.80730469,6/19/2020,Jun,19,KY
Louisiana,2020-06-19T04:33:29Z,31.1695,-91.8678,48634,3062,0,37017,8555,22,1046.163801,545221,NA,6.296006909,11728.22457,NA,6/19/2020,Jun,19,LA
Maine,2020-06-19T04:33:29Z,44.6939,-69.3819,2878,102,0,2300,476,23,214.1031325,74060,323,3.544127867,5509.547601,11.22307158,6/19/2020,Jun,19,ME
Maryland,2020-06-19T04:33:29Z,39.0639,-76.8021,63229,3016,20,4640,55573,24,1045.85423,447608,10357,4.76996315,7403.765995,16.38014202,6/19/2020,Jun,19,MD
Massachusetts,2020-06-19T04:33:29Z,42.2302,-71.5301,106422,7769,36,NA,98653,25,1544.025443,741260,10985,7.300182293,10754.58364,10.32211385,6/19/2020,Jun,19,MA
Michigan,2020-06-19T04:33:29Z,43.3266,-84.5361,66798,6061,25,44964,15773,26,668.8590815,850186,NA,9.073624959,8513.0487,NA,6/19/2020,Jun,19,MI
Minnesota,2020-06-19T04:33:29Z,45.6945,-93.9002,31675,1376,19,27566,2733,27,561.6501219,460879,3718,4.344119968,8172.146693,11.73796369,6/19/2020,Jun,19,MN
Mississippi,2020-06-19T04:33:29Z,32.7416,-89.6787,20641,938,0,15323,4380,28,693.5472653,238715,2767,4.544353471,8020.93578,13.40535827,6/19/2020,Jun,19,MS
Missouri,2020-06-19T04:33:29Z,38.4561,-92.2884,17371,945,36,NA,16426,29,283.0338702,297342,NA,5.440101318,4844.733005,NA,6/19/2020,Jun,19,MO
Montana,2020-06-19T04:33:29Z,46.9219,-110.4544,655,20,0,545,90,30,61.28494411,66870,81,3.053435115,6256.678188,12.36641221,6/19/2020,Jun,19,MT
Nebraska,2020-06-19T04:33:29Z,41.1254,-98.2681,17414,239,5,10761,6414,31,900.2237377,144813,1141,1.372458941,7486.16631,6.55219938,6/19/2020,Jun,19,NE
Nevada,2020-06-19T04:33:29Z,38.3135,-117.0554,12169,475,2,641,11053,32,395.0773922,230796,NA,3.903360999,7492.997108,NA,6/19/2020,Jun,19,NV
New Hampshire,2020-06-19T04:33:29Z,43.4525,-71.5639,5450,331,1,4104,1015,33,400.8204685,101984,531,6.073394495,7500.417368,9.743119266,6/19/2020,Jun,19,NH
New Jersey,2020-06-19T04:33:29Z,40.2989,-74.521,168107,12869,34,29101,126137,34,1892.630083,1171734,19010,7.655243387,13191.94928,11.3082739,6/19/2020,Jun,19,NJ
New Mexico,2020-06-19T04:33:29Z,34.8405,-106.2485,10153,456,4,4351,5346,35,484.2073436,275897,1715,4.491283365,13157.82069,16.89155915,6/19/2020,Jun,19,NM
New York,2020-06-19T04:33:29Z,42.1657,-74.9481,385760,30974,35,69243,285543,36,1982.978849,3179660,89995,8.02934467,16344.87383,23.32927209,6/19/2020,Jun,19,NY
North Carolina,2020-06-19T04:33:29Z,35.6301,-79.8064,48167,1188,7,29219,17760,37,459.2545216,693678,NA,2.470571138,6613.963046,NA,6/19/2020,Jun,19,NC
North Dakota,2020-06-19T04:33:29Z,47.5289,-99.784,3193,75,1,2809,309,38,418.99478,90654,208,2.348888193,11895.88249,6.514249922,6/19/2020,Jun,19,ND
Ohio,2020-06-19T04:33:29Z,40.3888,-82.7649,43122,2633,22,NA,40489,39,368.9077859,600024,7104,6.105932007,5133.192461,16.47418951,6/19/2020,Jun,19,OH
Oklahoma,2020-06-19T04:33:29Z,35.5653,-96.9289,9355,366,2,6898,2091,40,236.4182098,269103,1146,3.912346339,6800.732176,12.25013362,6/19/2020,Jun,19,OK
Oregon,2020-06-19T04:33:29Z,44.572,-122.0709,6366,187,4,2502,3677,41,150.9340198,189136,933,2.937480364,4484.300467,14.65598492,6/19/2020,Jun,19,OR
Pennsylvania,2020-06-19T04:33:29Z,40.5908,-77.2098,84683,6361,42,60979,17343,42,661.4831492,624068,NA,7.511543049,4874.773756,NA,6/19/2020,Jun,19,PA
Rhode Island,2020-06-19T04:33:29Z,41.6809,-71.5118,16269,885,9,1502,13882,44,1535.737109,211593,1911,5.439793472,19973.64449,11.7462659,6/19/2020,Jun,19,RI
South Carolina,2020-06-19T04:33:29Z,33.8569,-80.945,21533,621,4,9734,11178,45,418.2209383,280523,2055,2.883945572,5448.409059,9.543491385,6/19/2020,Jun,19,SC
South Dakota,2020-06-19T04:33:29Z,44.2998,-99.4388,6109,78,0,5221,810,46,690.5485616,70353,585,1.276804714,7952.555731,9.576035358,6/19/2020,Jun,19,SD
Tennessee,2020-06-19T04:33:29Z,35.7478,-86.6923,32770,508,10,21949,10313,47,479.853054,652394,2209,1.550198352,9553.044043,6.740921575,6/19/2020,Jun,19,TN
Texas,2020-06-19T04:33:29Z,31.0545,-97.5635,101259,2129,40,63812,35318,48,349.2185666,1407741,NA,2.102529158,4854.968883,NA,6/19/2020,Jun,19,TX
Utah,2020-06-19T04:33:29Z,40.15,-111.8624,15839,152,3,8786,6901,49,494.0488927,282685,1120,0.959656544,8817.489187,7.071153482,6/19/2020,Jun,19,UT
